"ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000134369","NAV1","neuron navigator 1",40189.2269218043,-0.38147312645212,0.0675312618348658,-5.6488375322371,1.61536428850766e-08,1.4010256394763e-05
"ENSG00000243232","PCDHAC2","protocadherin alpha subfamily C, 2",63.4762584403443,1.67613797273143,0.299990936360028,5.58729537988391,2.30633255880941e-08,1.88264570109401e-05
"ENSG00000165072","MAMDC2","MAM domain containing 2",615.118278100196,-0.695402621392703,0.125264446931372,-5.55147640394477,2.83266955611158e-08,2.18383085723113e-05
"ENSG00000100234","TIMP3","TIMP metallopeptidase inhibitor 3",1376.54844634943,-0.378354368346037,0.070771988797214,-5.34610337756867,8.98678932778799e-08,6.56366713166915e-05
"ENSG00000108797","CNTNAP1","contactin associated protein 1",618.117012393135,0.552727429483144,0.105557765117234,5.23625551250801,1.63867059990737e-07,0.000113699159574573
"ENSG00000205730","ITPRIPL2","ITPRIP like 2",351.520632103196,-0.613401681738284,0.118296853325111,-5.18527470931535,2.15696688228546e-07,0.000142534425835597
"ENSG00000185070","FLRT2","fibronectin leucine rich transmembrane protein 2",1647.94498459137,-0.38325765810652,0.0744722797131564,-5.14631295809269,2.65656086228279e-07,0.00016756861402681
"ENSG00000159399","HK2","hexokinase 2",1328.00742515501,-0.366129266428575,0.0725103544212548,-5.04933770288195,4.43344405417336e-07,0.000267490883216364
"ENSG00000147509","RGS20","regulator of G protein signaling 20",250.239898058973,0.698960361621133,0.139212465855128,5.02081733361803,5.14520720673822e-07,0.000284279836332003
"ENSG00000152661","GJA1","gap junction protein alpha 1",19455.4732524626,-0.376385389530074,0.0748453711531843,-5.02883990994894,4.9345615023818e-07,0.000284279836332003
"ENSG00000214756","CSKMT","citrate synthase lysine methyltransferase",1213.99068759865,-0.607045242873146,0.121065938818113,-5.0141703669862,5.32627782995754e-07,0.000284279836332003
"ENSG00000117632","STMN1","stathmin 1",9928.01332403716,0.308781799156723,0.0621570508268664,4.96776785656724,6.77279712823631e-07,0.000348096687957538
"ENSG00000136997","MYC","MYC proto-oncogene, bHLH transcription factor",972.563004505909,-0.515576629795321,0.104349165183708,-4.94087929584908,7.77710446360642e-07,0.000385438852290951
"ENSG00000082684","SEMA5B","semaphorin 5B",705.975479521199,0.468852417087274,0.0950671752422943,4.93180128569432,8.14747791490655e-07,0.000389870865603994
"ENSG00000287190",NA,NA,193.789895626789,-0.813530174797418,0.166949858706306,-4.87290124772467,1.0997120054673e-06,0.000508690116662326
"ENSG00000143195","ILDR2","immunoglobulin like domain containing receptor 2",3601.49550743514,-0.258735763857158,0.0533561891024693,-4.84921746116954,1.23949479479961e-06,0.000554853847336587
"ENSG00000248905","FMN1","formin 1",83.124178510582,1.13512702021169,0.236112128086847,4.80757608433468,1.5277128420359e-06,0.000662502222154133
"ENSG00000153404","PLEKHG4B","pleckstrin homology and RhoGEF domain containing G4B",2895.74561872742,-0.375214011695763,0.0791416222199074,-4.7410452448545,2.12618440304114e-06,0.000894092756393999
"ENSG00000178403","NEUROG2","neurogenin 2",32.6519885336781,1.68210759795376,0.355864537488419,4.72681995746344,2.28063309738272e-06,0.000930833690952352
"ENSG00000113594","LIFR","LIF receptor subunit alpha",131.668916485721,0.79035700372527,0.171435233245473,4.61023669850631,4.02210761798436e-06,0.00159470821185054
"ENSG00000144824","PHLDB2","pleckstrin homology like domain family B member 2",1354.45616974278,0.385365293505896,0.0844052113875137,4.56565758406363,4.9793097881943e-06,0.00191938560918812
"ENSG00000164683","HEY1","hes related family bHLH transcription factor with YRPW motif 1",66.3163802740812,1.22790658008094,0.270830158505921,4.53386205899257,5.79148590222695e-06,0.00217212026662712
"ENSG00000189067","LITAF","lipopolysaccharide induced TNF factor",551.64379993513,0.643564437606823,0.143021401405195,4.49977717519029,6.80247296996801e-06,0.00248415572116437
"ENSG00000162998","FRZB","frizzled related protein",2292.31413695199,0.355097522541256,0.0790634742609646,4.49129671900309,7.07908469028624e-06,0.00251888354479749
"ENSG00000163694","RBM47","RNA binding motif protein 47",532.135743943935,-0.519962011015399,0.118165888899909,-4.40027165077925,1.08115446275006e-05,0.00375079511989564
"ENSG00000136231","IGF2BP3","insulin like growth factor 2 mRNA binding protein 3",10054.9597469391,0.262095261346943,0.0598118453028554,4.38199590766397,1.17597018638701e-05,0.003980228847925
"ENSG00000117394","SLC2A1","solute carrier family 2 member 1",11937.209002981,0.192176538719855,0.0440057195585609,4.3670809305621,1.25918079988374e-05,0.00416039332380634
"ENSG00000203875","SNHG5","small nucleolar RNA host gene 5",1379.22672530723,-0.385869481179201,0.0886654389902174,-4.351971699162,1.3491868090097e-05,0.00435410822061108
"ENSG00000011201","ANOS1","anosmin 1",2228.20247269065,0.316297439815471,0.0728406758230536,4.34231885195338,1.40986719362018e-05,0.00444652887406073
"ENSG00000140836","ZFHX3","zinc finger homeobox 3",1605.27459373762,-0.371200303737884,0.0857894618600444,-4.3268753025104,1.51239523906247e-05,0.00466389082943774
"ENSG00000156298","TSPAN7","tetraspanin 7",460.329573275265,0.530137406029666,0.123560248938572,4.29051746482985,1.78257265694533e-05,0.00537755668705006
"ENSG00000176907","TCIM","transcriptional and immune response regulator",138.382657855163,0.846111655375842,0.198146546262024,4.27013072565477,1.95358427834955e-05,0.00553985379920916
"ENSG00000149294","NCAM1","neural cell adhesion molecule 1",4033.52893567596,0.343295866866178,0.0803123831804431,4.27450728357634,1.91560443443339e-05,0.00553985379920916
"ENSG00000186834","HEXIM1","HEXIM P-TEFb complex subunit 1",1689.53885396919,-0.326680288568876,0.0765087941935355,-4.26983972250968,1.95613487181126e-05,0.00553985379920916
"ENSG00000169851","PCDH7","protocadherin 7",420.02056501326,-0.582569447401219,0.137037268886056,-4.25117526156781,2.12651674718261e-05,0.00590193458013061
"ENSG00000126003","PLAGL2","PLAG1 like zinc finger 2",3880.17058520629,-0.238160606111444,0.056273947894153,-4.23216452770304,2.31452991089926e-05,0.00629779050461744
"ENSG00000126733","DACH2","dachshund family transcription factor 2",35.4249670449226,1.41055560577679,0.333844082688422,4.22519277387723,2.387363231678e-05,0.00637104607038376
"ENSG00000174804","FZD4","frizzled class receptor 4",510.614418164468,0.433330260308763,0.102726000272225,4.21831142223421,2.46138705724845e-05,0.00637560136089016
"ENSG00000108830","RND2","Rho family GTPase 2",3549.71850823326,0.219498874404992,0.0520568174860642,4.21652503946776,2.48095750874158e-05,0.00637560136089016
"ENSG00000066248","NGEF","neuronal guanine nucleotide exchange factor",135.215379537052,0.764470693722931,0.182324614864894,4.19290996056357,2.75398772249841e-05,0.00694856138638372
"ENSG00000261069",NA,NA,3145.71975693003,0.328285569944333,0.0784087729585151,4.18684743501883,2.82855816262608e-05,0.00699948344392765
"ENSG00000183098","GPC6","glypican 6",3045.10351269792,0.242559822180631,0.0579850492322002,4.18314419652046,2.87504904737246e-05,0.00699948344392765
"ENSG00000136478","TEX2","testis expressed 2",349.04009377839,0.47946499580568,0.114760481959021,4.17796254965962,2.94132069879876e-05,0.00703736333400525
"ENSG00000160818","GPATCH4","G-patch domain containing 4 (gene/pseudogene)",758.299206140102,-0.399627917344422,0.0958779572633731,-4.16808960840352,3.0716318754793e-05,0.00722458229424173
"ENSG00000057704","TMCC3","transmembrane and coiled-coil domain family 3",681.314429310011,-0.364882776679124,0.0877550506551524,-4.15796895967834,3.21089639781672e-05,0.00742626821875044
"ENSG00000189184","PCDH18","protocadherin 18",4853.02351635973,0.310964309520286,0.0750211232831126,4.1450233735741,3.39779049899284e-05,0.007658126547157
"ENSG00000104147","OIP5","Opa interacting protein 5",566.922967222106,0.349542418964186,0.0843606717750487,4.14342858596783,3.4215165087824e-05,0.007658126547157
"ENSG00000182575","NXPH3","neurexophilin 3",400.430728119959,0.418131596432017,0.101098045707231,4.13590187136633,3.5356326529796e-05,0.00778793243260285
"ENSG00000145675","PIK3R1","phosphoinositide-3-kinase regulatory subunit 1",2180.00054284326,-0.277462397039932,0.0671510879636724,-4.13191216187048,3.5975790590171e-05,0.00780056321905943
"ENSG00000114120","SLC25A36","solute carrier family 25 member 36",1657.83300275876,0.303079207089609,0.0734745406514695,4.1249554526279,3.70806520824022e-05,0.00791643398380763
"ENSG00000228253","ATP8","ATP synthase F0 subunit 8",3002.17640580431,-0.384444706116029,0.0933582302752997,-4.11795194684344,3.82254374277337e-05,0.00803718780582819
"ENSG00000118777","ABCG2","ATP binding cassette subfamily G member 2 (JR blood group)",126.332782707027,1.00376194435905,0.244034105586172,4.11320352926901,3.90206071189621e-05,0.00808192485059459
"ENSG00000142700","DMRTA2","DMRT like family A2",429.023174038181,-0.481494963137628,0.117404969836611,-4.10114634676631,4.11108444219041e-05,0.00838963511827593
"ENSG00000270019",NA,NA,104.750685421214,-0.873547455733461,0.213277890250566,-4.09581815868108,4.20680045860423e-05,0.00846054637160158
"ENSG00000251562","MALAT1","metastasis associated lung adenocarcinoma transcript 1",207607.550196121,0.366651240328728,0.0897156454327304,4.08681494248009,4.3733567899893e-05,0.00866986745352593
"ENSG00000185442","FAM174B","family with sequence similarity 174 member B",485.769945317274,0.522533128996408,0.128807803186809,4.05668846194497,4.9773402087691e-05,0.00972824648973082
"ENSG00000168575","SLC20A2","solute carrier family 20 member 2",1169.33888213012,0.321916820827099,0.0796816517325652,4.04003699506061,5.34427707912677e-05,0.0103003518093114
"ENSG00000152284","TCF7L1","transcription factor 7 like 1",1565.65037798154,-0.302648437756858,0.075515823252006,-4.00774863761839,6.13003119963239e-05,0.0116529373914108
"ENSG00000139800","ZIC5","Zic family member 5",1149.58528435488,0.369083391630747,0.0921683369705045,4.00444885697417,6.21622371524661e-05,0.011657099526551
"ENSG00000143514","TP53BP2","tumor protein p53 binding protein 2",2419.48464454904,0.21682449621552,0.0542853164200911,3.99416473024874,6.49227161096965e-05,0.0120124337527234
"ENSG00000080603","SRCAP","Snf2 related CREBBP activator protein",6321.1374883561,-0.22759909071897,0.0572325322557232,-3.97674332671538,6.98655052245884e-05,0.0127568896842318
"ENSG00000160888","IER2","immediate early response 2",1762.68881673946,-0.381317182642963,0.0962896232750463,-3.96010670385271,7.49162813170985e-05,0.0135014705952906
"ENSG00000164082","GRM2","glutamate metabotropic receptor 2",396.443988171704,0.412205001732126,0.104362589741552,3.94973910433738,7.82364228811576e-05,0.013919062055408
"ENSG00000085276","MECOM","MDS1 and EVI1 complex locus",676.27383560539,-0.360339529557515,0.0921339909660238,-3.91103788926713,9.19003524959523e-05,0.0161430530580548
"ENSG00000141431","ASXL3","ASXL transcriptional regulator 3",438.203990052964,-0.406580600641165,0.104237860686528,-3.90050791491075,9.59910876296635e-05,0.0166508540379605
"ENSG00000125945","ZNF436","zinc finger protein 436",1276.03546966069,0.299400849159591,0.0768833612138625,3.89422164214131,9.85145439361263e-05,0.0168776089654522
"ENSG00000147231","RADX","RPA1 related single stranded DNA binding protein, X-linked",330.918856700128,0.471539206428254,0.121312599173731,3.88697637046723,0.000101500630253202,0.0169701716388396
"ENSG00000136160","EDNRB","endothelin receptor type B",50.1064643754305,1.44242808596838,0.370965677826599,3.88830604065375,0.00010094629253266,0.0169701716388396
"ENSG00000164741","DLC1","DLC1 Rho GTPase activating protein",652.793792498092,-0.460755423029598,0.118881268992967,-3.87576131153895,0.000106291840392501,0.017334923787951
"ENSG00000164220","F2RL2","coagulation factor II thrombin receptor like 2",385.134059613536,-0.463806142581409,0.119706637850768,-3.87452317522785,0.000106833676554443,0.017334923787951
"ENSG00000138823","MTTP","microsomal triglyceride transfer protein",127.828123074038,1.60432311234513,0.414214719403108,3.87316779726465,0.000107429808010649,0.017334923787951
"ENSG00000095321","CRAT","carnitine O-acetyltransferase",414.037433097702,0.446514560102435,0.11698115971704,3.81697840218448,0.000135095990849466,0.0214261700806203
"ENSG00000100075","SLC25A1","solute carrier family 25 member 1",953.348471443198,0.351216078415152,0.092048286053819,3.81556347730149,0.000135872520508365,0.0214261700806203
"ENSG00000139718","SETD1B","SET domain containing 1B, histone lysine methyltransferase",1769.69737646067,-0.303799240801016,0.0799035586307355,-3.80207397526545,0.000143489866732475,0.0223731334904107
"ENSG00000145934","TENM2","teneurin transmembrane protein 2",307.702344994904,0.517032015338483,0.136243244562996,3.79491854437904,0.000147691936849223,0.0227724556406296
"ENSG00000184557","SOCS3","suppressor of cytokine signaling 3",948.218859003501,-0.432175656651621,0.11404180320755,-3.7896248962767,0.000150874938861948,0.0230075991932665
"ENSG00000136156","ITM2B","integral membrane protein 2B",2466.68575464077,0.237332144433648,0.06271148663004,3.78450834428093,0.000154012740565051,0.0232308130524044
"ENSG00000270022",NA,NA,414.592572427209,-0.598540726086358,0.158278164346476,-3.78157485309302,0.000155839347434327,0.0232535766058726
"ENSG00000068654","POLR1A","RNA polymerase I subunit A",3584.67480051738,-0.226039681619308,0.0599588695213269,-3.76991233196797,0.000163304901056286,0.0238545485469271
"ENSG00000140538","NTRK3","neurotrophic receptor tyrosine kinase 3",737.12190982863,-0.476252400446273,0.126283998290658,-3.77128066019989,0.000162411879254786,0.0238545485469271
"ENSG00000102096","PIM2","Pim-2 proto-oncogene, serine/threonine kinase",349.597041941507,0.439098753361938,0.11706532952801,3.75088640789139,0.000176210521046617,0.0254715979225406
"ENSG00000180357","ZNF609","zinc finger protein 609",4956.79559429289,-0.193263705880903,0.0517292306485647,-3.73606379715732,0.000186923263343364,0.0267415889218131
"ENSG00000173559","NABP1","nucleic acid binding protein 1",84.304363281381,-1.02030055648151,0.273336242173333,-3.73276718948414,0.000189387628452199,0.0268176746941956
"ENSG00000148229","POLE3","DNA polymerase epsilon 3, accessory subunit",1596.80678850103,-0.237358005165266,0.0638379410022489,-3.71813378437291,0.000200699979076913,0.0281324607035387
"ENSG00000123560","PLP1","proteolipid protein 1",5003.45395222063,0.269567049248476,0.0727489301359553,3.70544348548771,0.000211021179376205,0.0287092245706235
"ENSG00000167978","SRRM2","serine/arginine repetitive matrix 2",20813.6247758576,-0.232111121892462,0.0626151414392962,-3.70694877560067,0.000209771351434196,0.0287092245706235
"ENSG00000141867","BRD4","bromodomain containing 4",7200.34939877377,-0.184786397633225,0.0498085450137412,-3.70993365861714,0.000207313565087665,0.0287092245706235
"ENSG00000096070","BRPF3","bromodomain and PHD finger containing 3",2148.52612496183,-0.264755867523168,0.0716191454604909,-3.69671916386131,0.00021840371695578,0.0294251299048093
"ENSG00000184500","PROS1","protein S",276.008814724104,0.514501226984888,0.139291239064707,3.69370845172738,0.000221007180792384,0.0294895831524608
"ENSG00000007062","PROM1","prominin 1",2374.77668100498,0.272318303881063,0.0738413747250755,3.68788236804843,0.000226128138225119,0.0296035865485847
"ENSG00000114738","MAPKAPK3","MAPK activated protein kinase 3",2728.88168886132,0.236780279194829,0.0641896506221083,3.68876099028458,0.000225348787657644,0.0296035865485847
"ENSG00000137575","SDCBP","syndecan binding protein",4433.89998988266,0.204037584554399,0.0556613743761264,3.66569433186529,0.000246668414404171,0.0300264700586551
"ENSG00000131389","SLC6A6","solute carrier family 6 member 6",1551.89209603336,0.261176226233649,0.0711864861109253,3.66890178884059,0.000243594628072012,0.0300264700586551
"ENSG00000064393","HIPK2","homeodomain interacting protein kinase 2",7982.10959281847,-0.286227722798439,0.0780637417606903,-3.66658984494863,0.000245806580757001,0.0300264700586551
"ENSG00000159335","PTMS","parathymosin",11091.0802246099,-0.177723254832645,0.048452529166469,-3.66798715959777,0.000244467457992006,0.0300264700586551
"ENSG00000075407","ZNF37A","zinc finger protein 37A",1002.67528818624,-0.316602597226491,0.0863270725781041,-3.66747751048834,0.000244955087683329,0.0300264700586551
"ENSG00000107223","EDF1","endothelial differentiation related factor 1",2665.87527291252,-0.256004221901,0.0696327444037109,-3.67649191617036,0.000236463344900197,0.0300264700586551
"ENSG00000261115","TMEM178B","transmembrane protein 178B",773.785869806554,-0.28877614307364,0.0786389750038525,-3.6721758270564,0.000240494119733369,0.0300264700586551
"ENSG00000247092","SNHG10","small nucleolar RNA host gene 10",2111.59549920607,-0.34104289525576,0.0926337254685726,-3.68162776063092,0.000231749606363289,0.0300264700586551
"ENSG00000018408","WWTR1","WW domain containing transcription regulator 1",220.058965459176,0.515000576027338,0.140777380572378,3.65826224307789,0.000253931152798314,0.0306417618033235
"ENSG00000106278","PTPRZ1","protein tyrosine phosphatase receptor type Z1",21116.514942536,0.19601557913606,0.0537120887044902,3.64937547326611,0.000262878634107908,0.0314479897027193
"ENSG00000152104","PTPN14","protein tyrosine phosphatase non-receptor type 14",2892.75920287981,-0.255167706797239,0.0701253237266021,-3.63873837919184,0.0002739769536889,0.0322548538993471
"ENSG00000119596","YLPM1","YLP motif containing 1",5444.14335295039,-0.245184025995099,0.0673867377976619,-3.63846112763758,0.000274272015574185,0.0322548538993471
"ENSG00000130382","MLLT1","MLLT1 super elongation complex subunit",2285.69047827647,-0.25093522655471,0.069110473721109,-3.63092904799558,0.000282402819356168,0.0329319657496264
"ENSG00000181104","F2R","coagulation factor II thrombin receptor",2096.62688732362,0.23517652379874,0.064884762188755,3.62452625031734,0.00028949161728776,0.0334772931091854
"ENSG00000178573","MAF","MAF bZIP transcription factor",471.893530838722,-0.391798065322564,0.108278285419498,-3.61843617863581,0.000296388568131615,0.0339916046277886
"ENSG00000286237","ARMCX5-GPRASP2","ARMCX5-GPRASP2 readthrough",143.243966984218,-0.678881976544356,0.187818858033207,-3.61455704530121,0.000300861568419642,0.0342217703685194
"ENSG00000148143","ZNF462","zinc finger protein 462",18152.2824338608,-0.256640808660327,0.0711220679227197,-3.60845538039177,0.000308025476943524,0.0344715285769781
"ENSG00000136603","SKIL","SKI like proto-oncogene",738.549008500505,0.314822874737995,0.0872321525011076,3.60902334416197,0.000307351954157625,0.0344715285769781
"ENSG00000106211","HSPB1","heat shock protein family B (small) member 1",633.750340158352,-0.345690754857245,0.0960333058228312,-3.59969650003509,0.00031858880772106,0.0353684550779612
"ENSG00000129244","ATP1B2","ATPase Na+/K+ transporting subunit beta 2",847.269936093068,0.293717010236015,0.081680379510796,3.59593101789143,0.00032323345286089,0.0355992906773854
"ENSG00000124126","PREX1","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1",233.609898304116,0.694347538953298,0.193831842091533,3.58221606657077,0.000340691822580556,0.0360899268851174
"ENSG00000157570","TSPAN18","tetraspanin 18",8385.8161833614,-0.214743434325999,0.0598139676504303,-3.59018875960579,0.000330438582123162,0.0360899268851174
"ENSG00000148158","SNX30","sorting nexin family member 30",1327.73630416757,0.273774895138109,0.0763430174360755,3.58611572259834,0.00033564006002251,0.0360899268851174
"ENSG00000133687","TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1",2501.11756017083,-0.265315234846494,0.0740572402768565,-3.58256983185758,0.00034023062431467,0.0360899268851174
"ENSG00000137166","FOXP4","forkhead box P4",2269.93462748037,-0.22762609946297,0.0635214671673378,-3.58345154187518,0.000339083693562383,0.0360899268851174
"ENSG00000196182","STK40","serine/threonine kinase 40",1226.0500577077,-0.300621823600181,0.0843558026338484,-3.56373615345762,0.000365613464193536,0.038436500322831
"ENSG00000115468","EFHD1","EF-hand domain family member D1",449.65690815501,-0.358948747915147,0.100828719664145,-3.55998518190835,0.000370875720844676,0.0386965592342975
"ENSG00000174652","ZNF266","zinc finger protein 266",849.906611664065,0.276037023068132,0.0778022260466667,3.54793220058461,0.000388268153011408,0.0402089340249202
"ENSG00000121570","DPPA4","developmental pluripotency associated 4",3358.01072214891,0.322251993388674,0.0908788670159028,3.54595082410395,0.000391199202570322,0.0402123802523582
"ENSG00000270276","H4C15","H4 clustered histone 15",371.25225955955,-0.427380745092621,0.120598646500961,-3.54382704526635,0.00039436385835525,0.0402396122234985
"ENSG00000166833","NAV2","neuron navigator 2",3531.23511867005,-0.278298073908523,0.0786995316027365,-3.53621004141841,0.000405911823649165,0.0411156085896311
"ENSG00000062282","DGAT2","diacylglycerol O-acyltransferase 2",47.5490893806698,1.07306924347529,0.304000166821732,3.52983110073274,0.000415825034161745,0.0418145217323372
"ENSG00000129534","MIS18BP1","MIS18 binding protein 1",2865.19146203137,0.23857241385956,0.0679114001198096,3.51299507061657,0.000443085697077574,0.044235253369392
"ENSG00000153250","RBMS1","RNA binding motif single stranded interacting protein 1",1250.33976131033,0.265779440996526,0.0758005008062743,3.50630191317319,0.000454379503946406,0.04443931043926
"ENSG00000247416","LOC101928847","uncharacterized LOC101928847",101.342513982775,0.717629653122787,0.20467692826035,3.5061580180154,0.000454625231794218,0.04443931043926
"ENSG00000043355","ZIC2","Zic family member 2",3583.65808490162,0.240988344442515,0.0687341616489923,3.50609272974305,0.000454736764601493,0.04443931043926
"ENSG00000196782","MAML3","mastermind like transcriptional coactivator 3",1532.25522308719,0.248825636036495,0.0710556328542957,3.5018425146776,0.000462052645504557,0.0448384934382289
"ENSG00000156650","KAT6B","lysine acetyltransferase 6B",2775.63950183749,-0.203770570665454,0.0582871979865833,-3.49597472008105,0.000472333446287037,0.0452039395456912
"ENSG00000152518","ZFP36L2","ZFP36 ring finger protein like 2",2531.8446786823,-0.274857932841583,0.0786124543757656,-3.49636625677363,0.000471640855596843,0.0452039395456912
"ENSG00000135048","CEMIP2","cell migration inducing hyaluronidase 2",30760.1981132808,-0.241346095031172,0.0692006285848488,-3.48762865261045,0.000487324406533857,0.0452667294025739
"ENSG00000230316","FEZF1-AS1","FEZF1 antisense RNA 1",1440.44460261501,-0.283294253436771,0.0812301029411502,-3.48755255969591,0.000487463101212997,0.0452667294025739
"ENSG00000173376","NDNF","neuron derived neurotrophic factor",593.794545556794,0.365819079691947,0.104790401935954,3.49095979148482,0.00048128867984901,0.0452667294025739
"ENSG00000114019","AMOTL2","angiomotin like 2",3462.53759656225,-0.289267192385684,0.0829080436605413,-3.48901239993142,0.000484808658874733,0.0452667294025739
"ENSG00000144583","MARCHF4","membrane associated ring-CH-type finger 4",74.0262111277732,0.802129269353209,0.230064096227536,3.48654693412002,0.00048929951793515,0.0452667294025739
"ENSG00000145050","MANF","mesencephalic astrocyte derived neurotrophic factor",1052.22250754339,-0.264081095376994,0.0758082406042727,-3.48354075060951,0.000494827783742301,0.0452798994915331
"ENSG00000175727","MLXIP","MLX interacting protein",1203.02242991886,-0.232061311479125,0.0666282876260621,-3.48292474183822,0.000495967768445127,0.0452798994915331
"ENSG00000090776","EFNB1","ephrin B1",2948.55342564008,0.238972995988294,0.0686995718687612,3.47852234719615,0.000504186396859356,0.0454324326572551
"ENSG00000104967","NOVA2","NOVA alternative splicing regulator 2",3369.23374310684,-0.257164806709771,0.0739248314040908,-3.47873376002776,0.000503788835156578,0.0454324326572551
"ENSG00000112759","SLC29A1","solute carrier family 29 member 1 (Augustine blood group)",1672.06919728739,0.334958385245017,0.0963425487468695,3.4767440720827,0.000507542038075771,0.0454397474992095
"ENSG00000011028","MRC2","mannose receptor C type 2",2744.35370831209,0.211688564283086,0.0609990609982587,3.47035775336162,0.000519765567816752,0.0462358127217505
"ENSG00000008256","CYTH3","cytohesin 3",539.293977727372,-0.322605992693433,0.0932473742683238,-3.45967910865907,0.000540819467105494,0.0474996945887528
"ENSG00000172059","KLF11","KLF transcription factor 11",1025.03257535883,0.367245050631756,0.106120082085771,3.46065554618524,0.000538861824714768,0.0474996945887528
"ENSG00000152495","CAMK4","calcium/calmodulin dependent protein kinase IV",373.870516324601,-0.398974347420126,0.116004532621233,-3.43929964118574,0.000583221315134733,0.0487551939164138
"ENSG00000187091","PLCD1","phospholipase C delta 1",682.155760889259,0.37845823955699,0.109809644078292,3.44649363663504,0.000567911939760138,0.0487551939164138
"ENSG00000167548","KMT2D","lysine methyltransferase 2D",6160.09207122803,-0.325145207541054,0.0944260999472342,-3.4433827905923,0.000574485551340341,0.0487551939164138
"ENSG00000115163","CENPA","centromere protein A",664.301222610322,0.368173613648762,0.106929476125231,3.4431442759298,0.000574992476236469,0.0487551939164138
"ENSG00000197852","INKA2","inka box actin regulator 2",135.066069990929,0.589924850872555,0.171462696091997,3.44054342033696,0.000580547278970188,0.0487551939164138
"ENSG00000130600","H19","H19 imprinted maternally expressed transcript",72.4505771425429,-0.8177333473929,0.237575553272045,-3.44199281504576,0.000577445586956275,0.0487551939164138
"ENSG00000181222","POLR2A","RNA polymerase II subunit A",8488.98180844615,-0.179028449878686,0.0520341436077639,-3.44059568325389,0.00058043516773144,0.0487551939164138
"ENSG00000167614","TTYH1","tweety family member 1",7913.80873741408,0.27716703956036,0.0805341517514732,3.44160872788096,0.000578266024047455,0.0487551939164138
"ENSG00000137404","NRM","nurim",975.774474983694,0.245086191931266,0.0715665976870224,3.42458912191251,0.000615729855085957,0.0511645700540589
"ENSG00000145386","CCNA2","cyclin A2",3609.53193328479,0.258085786755432,0.0756386064407777,3.41209071530825,0.000644666556545716,0.0532502250308625
"ENSG00000166681","BEX3","brain expressed X-linked 3",5032.91959870391,-0.231029543410211,0.0682063299988293,-3.38721557682662,0.000706058842733997,0.0579762045007081
"ENSG00000099860","GADD45B","growth arrest and DNA damage inducible beta",85.1144931662046,-0.810041338781021,0.240331712820756,-3.37051373401215,0.000750281659695597,0.0612450505387988
